times,samples,vals,mins,maxes,means,stds,p01s,p05s,p16s,p50s,p84s,p95s,p99s,midvals
76420800.0,2634,1.62736,1.58,1.6482,1.62736,0.0314176282762,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
76507200.0,2635,1.58003,1.58,1.6482,1.58003,0.0013283473098,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
76593600.0,26093,1.61528,1.58,1.9892,1.61528,0.0368042910958,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
76680000.0,2634,1.64908,1.58,1.9892,1.64908,0.0145301963656,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
76766400.0,6231,1.64906,1.58,2.0574,1.64906,0.0175908904594,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.9892,1.6482
76852800.0,3623,1.6483,1.58,1.9892,1.6483,0.0192881327646,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.9892,1.6482
76939200.0,2634,1.62637,1.58,1.6482,1.62637,0.0318148722914,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
77025600.0,2634,1.63701,1.58,1.6482,1.63701,0.0252533579581,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
77112000.0,2635,1.64817,1.58,1.6482,1.64817,0.00132834731039,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77198400.0,2634,1.64815,1.58,1.6482,1.64815,0.00187856637449,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77284800.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77371200.0,2634,1.64649,1.58,1.6482,1.64649,0.0106595306211,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77457600.0,2634,1.64804,1.58,1.6482,1.64804,0.00325129899452,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77544000.0,2634,1.64773,1.58,1.6482,1.64773,0.00561854322565,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77630400.0,2634,1.64659,1.58,1.6482,1.64659,0.010339509365,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77716800.0,2635,1.64817,1.58,1.6482,1.64817,0.00132834731035,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77803200.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77889600.0,2634,1.64815,1.58,1.6482,1.64815,0.00187856637456,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
77976000.0,11234,1.64867,1.58,1.9892,1.64867,0.0127804291605,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78062400.0,26324,1.64818,1.58,1.7164,1.64818,0.00136964134666,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78148800.0,2634,1.62259,1.58,1.9892,1.62259,0.035099186376,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.58
78235200.0,2633,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78321600.0,2635,1.64766,1.58,1.6482,1.64766,0.00606409776157,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78408000.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78494400.0,2634,1.64776,1.58,1.6482,1.64776,0.00546128606941,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78580800.0,2634,1.64789,1.58,1.6482,1.64789,0.00459277923954,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78667200.0,2634,1.64432,1.58,1.6482,1.64432,0.0158048372957,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
78753600.0,2634,1.59427,1.58,1.6482,1.59427,0.0277388874504,1.58,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.58
